Date,Ore size,Fe2O3,Al2O3,S,CaO,C,Abrasion,K2Cr2O7,MgO,SiO2,Porosity,"('Temperature 1', 'mean')","('Temperature 1', 'std')","('Pressure 1', 'mean')","('Pressure 1', 'std')","('Temperature 2', 'mean')","('Temperature 2', 'std')","('Pressure 2', 'mean')","('Pressure 2', 'std')","('Temperature 3', 'mean')","('Temperature 3', 'std')","('Pressure 3', 'mean')","('Pressure 3', 'std')","('Temperature 4', 'mean')","('Temperature 4', 'std')","('Pressure 4', 'mean')","('Pressure 4', 'std')","('Temperature 5', 'mean')","('Temperature 5', 'std')","('Pressure 5', 'mean')","('Pressure 5', 'std')","('H2', 'mean')","('H2', 'std')","('CO', 'mean')","('CO', 'std')","('CH4', 'mean')","('CH4', 'std')","('Al2O3', 'mean')","('Al2O3', 'std')","('4SiO2', 'mean')","('4SiO2', 'std')","('C6H10O5', 'mean')","('C6H10O5', 'std')","('C12H22O11', 'mean')","('C12H22O11', 'std')","('CaCO3', 'mean')","('CaCO3', 'std')","('CaMgCO3', 'mean')","('CaMgCO3', 'std')","('3SiO2', 'mean')","('3SiO2', 'std')"
2015-01-01 14:00:00,20.09401218,0.75,0.01349185,0.030706873,0.015783874,0.001373483,0.306698143,0.002807974,0.004355504,0.117567742,0.140149822,996.6026221418518,0.763444489259326,671.1724962966667,0.5141497073615677,997.4284096418518,0.7640770768434775,674.4756462251852,0.5166800754459936,996.53406296,0.7633919647284382,670.8982596907408,0.5139396259232414,996.9299313940742,0.7636952304719474,672.4817333011111,0.5151526398349354,996.8942967288889,0.7636679250788784,672.3391945437038,0.5150434515107624,288.13300247555554,1.5241689018004145,1235.2942565851852,6.534472204072897,142.14775341962962,0.7519346395629598,6.464245365618519,0.034194631195904435,6.62117967824074,0.035024783953608044,5.37173948972963,0.0284154824712,5.982318838537037,0.031645331326754934,115.69266113444445,0.611992219451988,54.498612526277775,0.2882873176590704,19.211521163222223,0.10162530098917939
2015-01-01 14:30:00,15.65015878,0.545433115,0.044642603,0.02548747,0.001,0.002092569,0.163925168,0.002715825,0.002369293,0.128383748,0.13098793,996.7201862037039,0.8165357884619208,671.2516710492594,0.5499046009286697,997.546071118889,0.8172123688110491,674.5552106329629,0.5526109347576075,996.6516189348149,0.8164796123939587,670.9774020925926,0.5496799104053461,997.047534067778,0.8168039665641723,672.5610624970371,0.5509772791353077,997.0118951981482,0.8167747632890805,672.4185069244445,0.5508604985990981,286.6814803055556,1.5352887831852533,1229.0712380981481,6.582145765147459,141.4316583740741,0.7574205299026949,6.431680559161111,0.034444105020163734,6.587824286762963,0.03528031432176132,5.344678379431482,0.02862279334280677,5.952181824214815,0.0318762062223602,115.1098384062963,0.6164571324599495,54.22406589803703,0.290390575888468,19.11473964687037,0.10236672880845732
2015-01-01 15:00:00,19.90355802,0.501496658,0.040918826,0.024842622,0.011455441,0.002553785,0.053108259,0.00321821,0.004402685,0.077640872,0.1272765,996.6519419014816,0.8287419059953033,671.2057112077778,0.5581249383636518,997.4777702685185,0.8294286006006462,674.5090246018518,0.5608717298369684,996.583379327037,0.8286848901633238,670.9314610296296,0.5578968898010548,996.9792673518518,0.8290140925097244,672.5150130025927,0.5592136523295103,996.943630922963,0.8289844531799526,672.3724671911111,0.5590951239690685,285.09992360611113,1.575245899651951,1222.2907308648146,6.75345136495761,140.65141199574072,0.7771330036127047,6.3961984364037034,0.035340540355340726,6.551480754472222,0.03619851267128389,5.315193001135185,0.02936772439433745,5.919344987212963,0.03270580993881939,114.47480353777779,0.632500921604956,53.92492402598148,0.2979482224327062,19.009287964037036,0.105030904673962
2015-01-01 15:30:00,25.30675817,0.705489916,0.024270848,0.034613231,0.011880018,0.002414401,0.299160416,0.005,0.004455074,0.128258376,0.174399529,996.4690620077777,0.8181142528993633,671.0825488251852,0.5509676346418952,997.2947388411111,0.8187921424675721,674.3852560796297,0.5536792012199082,996.4005120144445,0.818057969538766,670.8083489692593,0.5507425095576537,996.7963273970371,0.8183829489868707,672.3916103696297,0.5520423872316261,996.7606975070371,0.8183536905819175,672.2490907151852,0.5519253782004562,283.68596085592594,1.5543748144526213,1216.2287384925926,6.663972082851697,139.95384654333333,0.7668364459472099,6.364476273107408,0.03487229890039532,6.518988463246297,0.03571890358808793,5.288832120994444,0.028978619251601685,5.889987794783333,0.03227247711183042,113.90706186333334,0.6241206543806889,53.657481534537034,0.2940005830420145,18.915010754962964,0.10363930677560557
2015-01-01 16:00:00,18.53973969,0.5,0.031413239,0.035096414,0.005116573,0.003242726,0.26063205,0.00434019,0.004043216,0.10754204,0.145618999,996.2924070533331,0.8495781781832137,670.9635786914814,0.5721573456898001,997.11793751,0.850282140669044,674.2657004399999,0.5749731977201573,996.2238692133332,0.8495197320167208,670.6894274466666,0.5719235632530566,996.6196144244443,0.8498572095828739,672.2724081644445,0.5732734339565126,996.5839908514814,0.8498268260262295,672.1299137755555,0.5731519229615631,282.42404254999997,1.4862090514360728,1210.818596574074,6.371729356836095,139.33129081222222,0.7332074975863215,6.336165217133333,0.033343004389719745,6.489990091768519,0.034152481961808756,5.2653058454981485,0.02770778696507683,5.863787402644444,0.0308571955358755,113.4003698648148,0.5967503829142805,53.41879732896297,0.2811074417363843,18.830871242888886,0.0990942946702237
2015-01-01 16:30:00,13.0454926,0.617494094,0.027042825,0.03831141,0.008733924,0.001,0.024644993,0.003162324,0.00416805,0.056850081,0.179209759,996.0923664799999,0.8089800066321479,670.8288592674074,0.5448160793537372,996.9177311818518,0.8096503277831502,674.1303180003703,0.5474973726809714,996.0238424011111,0.808924352732383,670.5547630688889,0.5445934692815565,996.4195081533334,0.8092457037887744,672.1374259470372,0.5458788336184236,996.3838917329629,0.8092167715631319,671.99496017,0.545763130830279,281.3590616566667,1.5328617514787066,1206.252771874074,6.571740507402839,138.80589233222221,0.7562231760165008,6.312272439331482,0.034389654719516966,6.465517262248148,0.03522454210333368,5.245451126075926,0.028577545547047507,5.841675894401852,0.03182581531434678,112.97275319944444,0.6154826177610738,53.21736264238889,0.28993151745473805,18.75986270583333,0.10220490444579261
2015-01-01 17:00:00,17.71739829,0.696879415,0.00769724,0.008,0.018911578,0.003064802,0.134834085,0.003526803,0.003528736,0.112284854,0.178104619,995.8635853474075,0.7933056829468529,670.6747842122222,0.5342600433762105,996.6887604811111,0.7939630178078453,673.97548467,0.5368893843362611,995.7950770055556,0.7932511076540689,670.4007509674074,0.5340417466837334,996.1906518833334,0.7935662347425678,671.9830503418519,0.535302205457105,996.1550436429629,0.7935378618330114,671.8406172855555,0.5351887434778844,280.63223463074075,1.5666273394192782,1203.1366926925925,6.716501552927247,138.4473189375926,0.7728811163351836,6.295966121781481,0.03514718350875809,6.448815071622223,0.03600046163844817,5.231900698305555,0.02920704630472004,5.826585255801851,0.03252686833824876,112.68091383351852,0.6290403519811312,53.07988771205556,0.2963180739424943,18.711400875055556,0.10445625475231662
2015-01-01 17:30:00,25.21739829,0.681123852,0.005,0.026611668,0.011673967,0.003102636,0.139702144,0.002039331,0.003866395,0.077193825,0.120286472,995.8509654922223,0.7617747653618012,670.6662852385184,0.513025216493233,996.6761301696297,0.7624059725363553,673.9669438685185,0.515550050052312,995.7824580188889,0.7617223583713858,670.3922554662963,0.5128155964364745,996.178027884815,0.7620249618085055,671.9745347892593,0.5140259552733227,996.1424200948147,0.7619977157231089,671.8321035392593,0.5139170036940202,280.1030638118518,1.5714306784633183,1200.8680123703703,6.737094602923974,138.18625740555555,0.7752507993008431,6.284094208516667,0.035254946121520886,6.436654940566666,0.036110840423561726,5.222035227290741,0.02929659621898629,5.815598424961111,0.03262659694948641,112.46843841537037,0.6309690140200023,52.97979825620371,0.2972265964253082,18.676117945574074,0.1047765215731561
2015-01-01 18:00:00,18.25047611,0.611404851,0.0203643,0.021506607,0.012051681,0.001464429,0.227781524,0.002899895,0.003898607,0.063326469,0.203415643,995.7385815025926,0.7567683977333318,670.5905990618519,0.5096536270278754,996.5636530588888,0.7573954567552682,673.8908852051851,0.5121618661823402,995.6700817611113,0.7567163344194117,670.3166002144444,0.5094453824242263,996.0656069862962,0.7570169489247681,671.8987009722222,0.5106477876065069,996.0300032144446,0.7569898827439453,671.7562857966667,0.510539552378328,279.33357224537036,1.5153238912062397,1197.569020225926,6.496551540240247,137.80663585425927,0.7475710338858834,6.266830714751852,0.033996193961106876,6.41897233607963,0.034821529179065974,5.207689393248149,0.028250582600203585,5.799621970144445,0.03146168808281411,112.15946816148148,0.6084407248310778,52.834253586314816,0.28661433750760484,18.624811419074074,0.10103555220341735
2015-01-01 18:30:00,19.61100384,0.650200443,0.05,0.023681591,0.006603658,0.001267166,0.377929281,0.003248168,0.002535415,0.134981567,0.134748402,995.4984450485185,0.7141608497865544,670.4288766462963,0.48095912618144054,996.3233176274074,0.7147526045215525,673.7283668774074,0.4833261460964791,995.4299618277778,0.7141117175140966,670.1549438777778,0.48076260587724484,995.8253916662964,0.7143954069044877,671.7366630885185,0.481897313855578,995.7897964800001,0.7143698645860076,671.5942822592592,0.48179517296529084,278.9919867816667,1.556452455894278,1196.1045626444445,6.672879408856443,137.63811782314815,0.7678614314805094,6.259167266859259,0.03491891066923334,6.411122840490741,0.03576664693111482,5.201321125435185,0.029017353271468562,5.792529852485185,0.032315613827144124,112.02231298981481,0.6249548797259514,52.76964476451852,0.2943935564434521,18.60203590801852,0.10377783535870569
2015-01-01 19:00:00,24.65958131,0.675930509,0.022247786,0.032376971,0.019271414,0.001267754,0.281458862,0.003509989,0.003235444,0.0749033,0.113527189,995.2866052537037,0.706383831763738,670.2862109118519,0.47572161182772366,996.111302301852,0.7069691420166246,673.5849990203703,0.4780628549230268,995.2181366059259,0.7063352351169456,670.0123364362963,0.47552723068342817,995.6134822977778,0.7066158347783847,671.5937190607407,0.476649582690356,995.5778946866665,0.706590570587383,671.4513685311111,0.47654855370711324,278.4825642420371,1.6536112693890201,1193.9205478574074,7.089422197830199,137.38679892185186,0.8157938342671084,6.247738404974075,0.03709866239556972,6.39941651689074,0.037999317104844915,5.191823826794445,0.030828710637562356,5.781953042366666,0.03433285931328997,111.81776700296297,0.6639665924036381,52.67329057614815,0.3127705576028238,18.568069712555555,0.11025598468358391
2015-01-01 19:30:00,17.56051896,0.559289199,0.05,0.034762634,0.019401991,0.00157696,0.118462056,0.002726686,0.00419853,0.072610268,0.186429733,994.9897164155554,0.6670858123821963,670.0862680085186,0.4492559477834585,995.8141674607408,0.6676385612386415,673.3840721051852,0.4514669417693287,994.9212681922222,0.6670399185891144,669.8124752266666,0.4490723815145628,995.3164959533333,0.6673049105802327,671.3933861344444,0.45013229427120177,995.280918958889,0.6672810508462861,671.2510780655555,0.450036885460866,277.6275052224074,1.741044536949509,1190.2547078296295,7.46426927533576,136.9649634577778,0.8589282285649227,6.2285552109037035,0.039060222125896285,6.379767606994444,0.04000849817432879,5.175882736172222,0.032458752078153505,5.764200005966667,0.03614817959491054,111.47443925944444,0.699073252822067,52.51156134070371,0.3293080307027365,18.511057900962964,0.11608567460034963
2015-01-01 20:00:00,25.06051896,0.75,0.047996258,0.037888877,0.006830844,0.002717374,0.093258253,0.003036224,0.003163039,0.08864102,0.231048828,994.5013701207408,0.6673348515783017,669.7573860711111,0.44942366339462975,995.3254165177776,0.6678878024953625,673.0535715885185,0.45163548372186135,994.4329554937038,0.6672889394457653,669.4837276677778,0.4492400309397312,994.8279892744445,0.6675540294030138,671.0638626555556,0.45030033803953934,994.7924297407408,0.6675301610717652,670.9216244333334,0.45020489387657864,276.75184860611114,1.6980851535212025,1186.5005610277778,7.280092249741283,136.53296636074072,0.8377346137467326,6.20890991107963,0.03809643112940373,6.359645372668519,0.03902130894447098,5.159557639144444,0.03165784897098757,5.746019315011111,0.0352562417538637,111.12284106185184,0.6818239777313271,52.34593619457408,0.3211825234913095,18.452672726592592,0.11322131999305023
2015-01-01 20:30:00,32.20377685,0.599512087,0.028909084,0.03943232,0.003290389,0.001,0.286728205,0.002765002,0.003234594,0.099592607,0.174518266,994.0854748725926,0.6779277292813303,669.47729705,0.45655754836715684,994.9091766622221,0.6784894650865206,672.7721041211112,0.4588044780579082,994.0170888559257,0.6778810886485317,669.20375309,0.4563710000160807,994.4119574337037,0.6781503835917724,670.7832272740741,0.4574481386905311,994.3764127725927,0.6781261399371069,670.6410485348149,0.4573511790665515,275.7602181644445,1.699255210186963,1182.2492070425926,7.285108560422082,136.0437546490741,0.838311850338481,6.186662745944444,0.03812268127286349,6.336858106812963,0.03904819637353827,5.141070411520371,0.03167966264182363,5.725430734672222,0.03528053487840976,110.72467645092593,0.6822937844373324,52.15837530170371,0.32140383264966976,18.386554895351853,0.11329933455006873
2015-01-01 21:00:00,24.59096827,0.587525744,0.026755229,0.02261233,0.008491328,0.00350941,0.115936681,0.004803608,0.003300017,0.109670947,0.195841915,993.7893270118519,0.6718103616953605,669.2778531644444,0.4524377425177769,994.6127834118519,0.6723670282247547,672.5716786796297,0.45466439698038336,993.7209613677777,0.6717641403624466,669.0043906962962,0.45225287813347514,994.1157123111111,0.6720310059694851,670.583394338889,0.45332029742113644,994.0801782381482,0.6720069817764238,670.4412579570371,0.45322421196778495,274.7861020818518,1.7281855074901407,1178.0729412555556,7.409139573504818,135.5631834837037,0.8525843449452949,6.164808514331481,0.038771730629917595,6.314473313837038,0.03971300288708819,5.122909708711111,0.03221901778793468,5.705205793620371,0.03588119589016995,110.33354429777779,0.6939100279351709,51.97412714372222,0.32687582320035335,18.321604849333333,0.11522828757152112
2015-01-01 21:30:00,19.42411849,0.5,0.023025867,0.044930486,0.006272275,0.003177973,0.209496224,0.002170077,0.004527284,0.15,0.092892945,993.5433847403705,0.6820691256614388,669.1122207603703,0.4593466152748325,994.3666373522223,0.682634293976973,672.4052311225927,0.4616072699017901,993.4750360162964,0.6820221973262045,668.8388259688888,0.4591589278581216,993.8696892677779,0.682293139585981,670.4174388403704,0.46024264632799194,993.8341639877776,0.6822687485232677,670.2753376351852,0.46014509337020354,273.6541152548148,1.7009237422433063,1173.2198462814818,7.29226194443421,135.00472824629628,0.8391350050576694,6.139412462722222,0.0381601146719924,6.288460715107408,0.03908653857082789,5.101805780012963,0.031710769519703225,5.6817030845870375,0.03531517752170153,109.87902306185185,0.6829637424939278,51.76001869057407,0.32171942546089316,18.246128632796296,0.11341058542237167
2015-01-01 22:00:00,25.13838543,0.598575609,0.039198167,0.008,0.012971413,0.003056983,0.064969853,0.003987745,0.002703414,0.099986508,0.191270658,993.245168111852,0.6816356558633925,668.9113836414815,0.45905469139507765,994.0681736222224,0.6822004671108396,672.2034055911112,0.46131390818986645,993.1768399040741,0.6815887579382702,668.6380709111111,0.4588671225176479,993.5713746962962,0.6818595266106624,670.2162099544445,0.4599501534954449,993.5358600803704,0.6818351530577959,670.0741514022224,0.4598526619465326,272.3465373964815,1.7277206895602124,1167.613951075926,7.407146790340467,134.35964679611112,0.8523550318650935,6.110077037624074,0.038761302462576044,6.258413105611111,0.039702321567278695,5.077428261448148,0.03221035207204265,5.654554692737038,0.03587154518167435,109.35399760185186,0.6937233922900314,51.51269825714815,0.3267879057259327,18.158944729944444,0.11519729541805389
2015-01-01 22:30:00,16.06651245,0.530837254,0.045495481,0.022980137,0.002180981,0.005,0.360969333,0.002,0.003245661,0.124931277,0.100061976,993.0503928992592,0.6931426611253304,668.7802102311111,0.4668042054274017,993.8732370192592,0.6937170106531376,672.0715866148148,0.4691015613667369,992.9820780937038,0.6930949777885757,668.506951097037,0.4666134701856882,993.376535517037,0.6933703126251785,670.084780667037,0.46771478470175687,993.3410278637036,0.6933455270476144,669.9427499725927,0.4676156475409464,271.4436807701852,1.781108657665535,1163.7431914037036,7.636033623747642,133.9142308251852,0.87869349239711,6.089821507322223,0.039959058089322784,6.237665826072222,0.0409291554441735,5.0605960674518515,0.03320567802892586,5.635809265598148,0.03698000496820859,108.99147791555555,0.7151600067529078,51.34192839390741,0.33688591653634425,18.098745970944446,0.11875698514483567
2015-01-01 23:00:00,10.01662811,0.625772758,0.03022187,0.023853306,0.008904784,0.003287148,0.425525475,0.003491232,0.003119512,0.039256151,0.130168951,992.9628689348148,0.6747391690255092,668.7212662981482,0.45441017869599076,993.7856405340741,0.6752982655480372,672.0123525918518,0.45664653791271664,992.8945601496297,0.6746927507058673,668.448031247037,0.4542245081656307,993.2889828044445,0.6749607710753915,670.0257217529629,0.45529658234494913,993.2534782825927,0.674936646532796,669.8837035766667,0.45520007641068205,270.6212808844445,1.8789633909134436,1160.2173687925927,8.05555998067944,133.50850744240742,0.926969220789182,6.071371018811111,0.04215442273015229,6.218767409846297,0.04317781757386625,5.045263849677777,0.03503000961243849,5.618734309635185,0.03901169940409219,108.66126363777778,0.7544511484631747,51.186376435851855,0.3553945467116158,18.043911735796296,0.125281535487484
2015-01-01 23:30:00,14.28264653,0.665496214,0.040946903,0.026266435,0.0107207,0.003839386,0.287766725,0.00372684,0.00284874,0.120380013,0.140962888,993.0813688966666,0.6174362482956965,668.8010713411111,0.41581892453438374,993.9042386837035,0.6179478600128299,672.0925503922222,0.4178653583602196,993.0130519596296,0.6173937716226203,668.5278036829629,0.4156490221717614,993.4075216851852,0.6176390295286617,670.1056824696296,0.4166300496167823,993.3720129262963,0.6176169542476356,669.9636473451851,0.4165417384372044,269.1813691725926,1.9019770826939586,1154.0441270851852,8.154225117646606,132.79814030907406,0.9383228128916821,6.0390666922370375,0.042670733422257384,6.185678821994444,0.043706662893331014,5.018419196207407,0.03545905993967279,5.588838355737037,0.0394895177715556,108.08310280111111,0.7636917254464689,50.91402585548148,0.35974744719440727,17.947904356981482,0.12681599366005547
2015-01-02 00:00:00,18.35483672,0.568815145,0.029713257,0.024227794,0.013687437,0.004019897,0.235030498,0.002794119,0.004001677,0.043995177,0.133596053,993.3870663637036,0.6191314169496844,669.0069465088889,0.4169605539940118,994.2101894525925,0.6196444356014399,672.2994387666666,0.419012604788673,993.3187283959261,0.6190888249021137,668.7335947322222,0.41679018500367265,993.7133195499999,0.6193347551881093,670.3119592318518,0.4177739052363652,993.6777998607407,0.6193126193360238,670.1698803844445,0.4176853527502496,267.7665924246296,1.9539260461751873,1147.9786449074074,8.376942599210354,132.1001732777778,0.9639513542785697,6.007326266951853,0.043836205073885866,6.153167825433333,0.04490042903446065,4.99204314049074,0.0364275581526104,5.559464262805555,0.0405681004470989,107.51503428583334,0.7845505432688163,50.64642940131481,0.3695732790303686,17.85357287396296,0.13027973647671334
